contentDuration_API,id,title,views,date_published,tags,likes,accreditationTag,description,channel.name,channel.url,channel.subscribers
PT3M13S,IADGa54WKGU,Ish Kevin - Powa feat. Confy & Kivumbi King (Official Audio),34722,2022-03-25,,1568,0.0,"You're listening to ""Confy"" featuring Confy & @KIVUMBI KING off the TRAPPISH II (EP) by @Ish Kevin  Available on all stores https://ONErpm.lnk.to/IshKevin-TrappishIIIDPowa Ft Confy & Kivumbi King Lyrics(Verse| Confy)Niwe ntegereje mwali uzamar imbeho Dore usanabike umwe nimariyemo Lemmi lemmi love you youLemmi lemmi love youuNakoze iyobwabaga nkutakazaho imbaraga And if i ever date you nzanasheta amagaraSo lemmi lemmi love you you Lemmi lemmi touch you (Chorus )Uru rukundo ni powa powa powa Wallah I adore  adore adore adore Your love is powa (Wallah)Uru rukundo ni powa powa powa Wallah I adore  adore adore Your love is powa ma baby(Verse2 | Ish Kevin)Uri powa umva iyi ngoma baby incase utabyumva Icyo utabona Niki? Trust Ko nkukunda Rumors ,Bla  bla zaboHunga ni abayudaNyumva,Kubana nawe iteka Ni gahunda Nahoze ndumu player Muri court nari striker Keza,Nunu ,Laila Amaturu no gusayika None uje uri blessUratuje uri Makaikaa Rahira Ko utazansiga Alone mpangayika Bae nakatiye ama kuchi Nibisa na yo Mbwira aho ubabara Mpinjize iyi panadolNamago,nze nkutemo Nkugirire akamaro Kama boss,nkumenemo do$ Baby fata Love Player muri court nari striker Keza,Nounou,Laila Amaturu no gusayika None uje uri bless Uratuje uri Malaika Rahira,Ko utazansiga Alone mpangayikaa(Chorus )Uru rukundo ni powa powa powa Wallah I adore  adore adore adore Your love is powa (Wallah)Uru rukundo ni powa powa powa Wallah I adore  adore adore Your love is powa ma baby(Verse3 |Kivumbi King)You don't want me in your mind Niko wibwira ariko ntibyakunda todayAnd I wanna spend more timeEven one more night let the good times come back againLet me sayLike the taste of your wordsNinka medicineWicaye ahagaragara You get a ringWatch me treat you uko bikwiyeI am the one wawundi bavuze.Imbere turi powa nababyeyi barashona Girl come to my side sindi player Maradona Niki utabona Niki ntakora Just a little temptation nago mpabaImbere turi powa nababyeyi barashona Girl come to my side sindi player Maradona Niki utabona Niki ntakora Just a little temptation nago mpaba(Chorus )Uru rukundo ni powa powa powa Wallah I adore  adore adore adore Your love is powa (Wallah)Uru rukundo ni powa powa powa Wallah I adore  adore adore Your love is powa ma babyUru rukundo ni powa powa powa Wallah I adore  adore adore adore Your love is powa (Wallah)Uru rukundo ni powa powa powa Wallah I adore  adore adore Your love is powa ma babyFollow Ish Kevinhttps://www.instagram.com/ishkevin_https://twitter.com/Ishkevin_#IshKevin #TrappishII #KivumbiKing #Powa #Confy",Ish Kevin,https://www.youtube.com/UC0VSkPxfrVuPx7HvdBAc3rw,58.7K subscribers
PT3M16S,kjMq07ldpMo,Bpac Rugamba-My God My Queen Ft Yvanny Mpano(Official Video),79955,2021-10-23,,486,0.0,Song:My God My QueenArtists:Bpac Rugamba & Yvanny MpanoProducers: Audio:laser BeatVideo: Mussa ewanSong Writer:Terry DavisSpotifyhttps://open.spotify.com/track/0kUpEfPxfZnhUnH8Odvkvx?si=_If2_XpjS22mdEdGI-KKHQ&utm_source=copy-link  Youtubehttps://youtube.com/user/unaversoulWebsite:http://www.unaversoul.cominstagramhttps://www.instagram.com/reel/CXudjjLI6FA/?utm_medium=copy_linkFacebook pagehttps://www.facebook.com/gisakaempiremusic/,B PAC RUGAMBA,https://www.youtube.com/UCsukmogNXMt9RN7DerwJzZw,2.45K subscribers
PT4M24S,741zzJKojhY,Credo M. Severin _ Bwana Onekana ( Official Music video ),8078,2021-09-10,,50,0.0,"This was Composed an sung by mr Credo, #SubscribeForNextVideo",Nyakanga Tv,https://www.youtube.com/UC878k6BQazBVDSIPZsalIzw,294 subscribers
PT4M30S,DECKE-ZJbSE,BYABIHE BYARI BIKOMEYE || The turnup // Calvary,5366,2020-03-19,,117,0.0,"Ndizera neza ko izi ndirimbo zirimo hano zirabakora kumitima sinshidikanya imana ikomeze ibane namwe mwese Woe utarakora #subscribe kuri #L,africaKanda subscribe Phone:+250783400441",0,0,0
PT3M39S,kY9clp_6Fg0,Dobba Don - Mwana weNyoka (Official Audio),6263,2017-07-22,"Dobba, Don, Mwana, weNyoka, (Official, Audio), JungleEnt, World, Dancehall, Hip-Hop, African",75,0.0,"AppleMusic: http://smarturl.it/4545DONapplemus iTunes: http://smarturl.it/4545DONitunes'Mwana weNyoka' by Dobba Don FOLLOW DOBBA DON:Instagram: https://www.instagram.com/iamdobbadon/ Facebook: https://www.facebook.com/dondobbaSubscribe to Channel: http://smarturl.it/DobbaDonVEVOWORK WITH DOBBA DON: Live Bookings: http://smarturl.it/KOSHAbookings Press: http://smarturl.it/KOSHApress Business: http://smarturl.it/KOSHAbusinessDigital Admin: KOSHA Management | www.KoshaBrands.com Dobba Don, distributed exclusively by Jungle Entertainment Ventureshttps://afrobeatsdistro.com",DobbaDonVEVO,https://www.youtube.com/UC4gxFag_2zG7Cpm8DfDrH2g,1.15K subscribers
PT2M3S,byp1gWzXmDw,Noma inkonzo ibiphethwe i-African Free Church kodwa bezikhona iZayoni zizoduduza UDr T. Manana.,3512,2022-03-27,,18,0.0,"Bekunokuhumuzela kufihlwa uMama weNkosi yamakhalanga u Dr Thulani Manana, kubonakale ukunganeliseki ngamathuba abenikezwa i Zayoni kumphathihlelo.",BHENICOS MTV,https://www.youtube.com/UCmG2L4hvCCK3mhE-bfBka7g,8.71K subscribers
PT4M37S,HkiGAos_TBs,SI BAYALI-VESTINA & DORCAS:MBEGA UMUKOBWA IBINTU AKOREYE KURUHIMBI🤣|| Official Video 2022,149,2022-03-26,,3,0.0,"Mbega Umukobwa ibintu akoreye kuruhimbi Turumiwe Twese afite impano ihambaye NukuriKanda kuri ""SUBSCRIBE""Kugirango Ujye Ubana Natwe Umunsi ku Munsi MURAKOZESi Bayali ya Vestina and Dorcas,Si Bayali ya Vestina na Dorcasizi Channel ni nziza ntucikwe nibiganiro byazo Harimo 3D tv rwanda,Yago tv show,isimbi tv, Chita Magic tv,the Choicelive,MIE Empire,inyogo ye Yasezeranye Mugusaba no Gukwa, Afrimax tv,Moriox media, Transit online tv, Urugendo tv, Gerrad Mbabazi, isimael Mwanafunzi, afrimaxenglish,Muheto,Dahina, igitaramo, igiterane,Iwacu filmz, Kigali real news,Gasaro tv, Kc2 tv, Kc2 Surprise, X large tv,Big town tv,Bac t avuye mwitangazamakuru, Clapton kibonke, Mugisha na Rusine, Vestine na Dorcas, inyogo ye,Addy b,Dj Briane, Yaka, Fatakumavuta, Sky2, Rutambi, Shadboo, Bijoux, Kecapu, Ibyamamare bitandukanye byitabiriye Impanga Series Awards 2022Dore film nyarwanda nshyashya aho wazikura Harimo zacu tv, Indoto series, natacha series, Seburikoko series, Citymaid series,Ejo si Kera series,Bamenya series, Umuturanyi series, impanga tv, impanga Series, Iris tv, Topline tv,Waz you Series, Talent care films, Urusobe Series,Rusaro Series, Hidden Magic Series, Kanyombya live,Ndimbati, Israel mbonyi,Assia films, Gafaranga, Pastor Antoine Rutayisire,Mr Rwanda 2022,nibyari byoroshye,Amarira aramurenze,ndumva nakwipfira,Yaboreye munzu,Ubucyene,inzara, Brucemelody,Niyo Bosco, Allia cool,Juno kizigenza, Ariel ways, Okkama,apucuri,Nel ngabo, knowless,King James,JB Rwanda,Hot250, Channel-250,Yawe tv, Sinai tv, Urugendo online tv, Urugendo tv,Dash Dash tv,inama y'umunsi,inkuru iteye agahinda,inkuru isekeje,Rwandan Comedy,Comedy, Indoto series,Waz you Season 1 ep 9#sibayali #Vestinanadorcas #newsong #Mirene #MIEempire #music #umubwiriza tv #nkundagospel tv #Himbaza tv #zaburinshya, #indirimbo z'Imana #gospel songs #ijamboryimana  #ev #igiterane #IGITARAMO #IWACUFILMZ #GIRAMUSIC #Ubuhamya #umwukawera #pastortheogene #inzahuketv,Misterrwanda2022,Mister Rwanda 2022 #Misterrwanda",RWANDAN TV SHOW,https://www.youtube.com/UCyuUCmReARiCht1rk1DTdpQ,620 subscribers
PT2M50S,Iy20E7SrqUc,"Dr. Nganji - Inkuba ft. Big Game, @Icenova [Official Video]",1881,2022-02-10,,157,0.0,Stream 'Inkuba' here // https://orcd.co/inkubaVideo by Layang'o YazinackAudio by Dr. NganjiFollow Big Game: https://www.instagram.com/big_game250/Follow Icenova:https://www.instagram.com/icenova1/Follow Dr. Nganji: https://www.instagram.com/dr_nganji/#OverDoze #Inkuba #BigGame #Icenovagreenferrymusic.co.rw,GREEN FERRY MUSIC,https://www.youtube.com/UChjekvJZwfOzbviTlfz3H4A,32.5K subscribers
PT1M21S,YCeVI-npnMY,"Bonna Baseke; Kapalaga ne Muzeeyi Mutiini bagwinganyeeko n'ebibuuzo ebitaggwa, Nnyumirwa Radio Simba",314,2022-03-26,,8,0.0,BONNA BASEKE#kaseko #bonnabaseke #radiosimbakaseko #kenlukyamuzi #amooti #radiosimba,Radio Simba TV,https://www.youtube.com/UCx1Z2bQ0Xi5a4JnlBMYj0gQ,23K subscribers
PT5M19S,0Do3gn6631Q,Indirimbo irigufasha abera || Nubona ko mbyibagiwe Yesu UZANYIBUTSE - HOLY ENTRANCE,96269,2019-06-01,"yahweh production, abayumbe, agatatu, iwacu filmz",410,0.0,Nubona ko mbyibagiwe Yesu UZANYIBUTSE - HOLY ENTRANCE#SUBSCRIBE,YAHWEH Production,https://www.youtube.com/UCgGsCb5ycFtbpZ3hnlChnJw,85.7K subscribers
PT3M29S,TV9kT-ZTZko,Pioglitazone,1243,2021-05-10,,10,0.0,,sthk,https://www.youtube.com/UC9SxkXcQhxMJFRifC02ZYWQ,254 subscribers
PT4M13S,dEHdD39EH4k,Response to Pioglitazone in Patients With Nonalcoholic Steatohepatitis With vs ....,1782,2018-04-03,"Fatty Liver, NAFLD, Steatosis, Insulin Resistance, Thiazolidinediones",7,0.0,"Dr. Kenneth Cusi discusses his manuscript ""Response to Pioglitazone in Patients With Nonalcoholic Steatohepatitis With vs Without Type 2 Diabetes."" To view abstract click here www.cghjournal.org.",AmerGastroAssn,https://www.youtube.com/UC9gs7X1GwlFAqO0fEf0Tysg,8.72K subscribers
PT1M17S,cOuJgwSL1mo,Pioglitazone for the treatment of Alzheimer's disease,872,2017-07-06,"Speaker: Daniela Galimberti, Subject: Dementia, Event: EAN 2017, Medicines: Pioglitazone, Field: Biology, Target: Inflammation, inflammatory mechanisms, Format: Interview, Subject: Alzheimer’s Disease",2,0.0,"Daniela Galimberti, PhD from the University of Milan, Milan, Italy discusses a study on pioglitazone for the treatment of Alzheimer's disease at the 2017 Congress of the European Academy of Neurology (EAN) in Amsterdam, the Netherlands. The drug acts on a receptor involved in inflammatory mechanisms and the rationale is to interfere with inflammation in Alzheimers disease.",VJ Dementia,https://www.youtube.com/UCYnoowKy7NI-5Gp58b_tUfA,1.16K subscribers
PT4M13S,uobFhdaPPks,Response to Pioglitazone in Patients With Nonalcoholic Steatohepatitis With vs...,2073,2018-04-03,"Fatty Liver, NAFLD, Steatosis, Insulin Resistance, Thiazolidinediones",16,1.0,"Dr. Kenneth Cusi discusses his manuscript ""Response to Pioglitazone in Patients With Nonalcoholic Steatohepatitis With vs Without Type 2 Diabetes.""  To visit GI & Hepatology News click https://www.mdedge.com/gihepnews.",AmerGastroAssn,https://www.youtube.com/UC9gs7X1GwlFAqO0fEf0Tysg,8.72K subscribers
PT2M43S,2TlmmzVSe9o,"Pioglitazone or Actos Medication Information (dosing, side effects, patient counseling)",12407,2018-01-23,"pioglitazone, actos, Medication counseling, patient counseling, side effects, drug interactions, patient information, university of Arkansas for medical sciences, uams college of pharmacy, college of pharmacy, student pharmacists",61,0.0,"Your Medication PioglitazonePioglitazone is also known as the brand name: Actos Pioglitazone comes as a tablet dosage form. Pioglitazone is most commonly used for type 2 diabetes. Pioglitazone is usually taken once daily by mouth with or without food. It is important to follow a healthy diet and to exercise.Standard dosing of pioglitazone ranges from 15 mg to 45 mg dailySome common side effects with pioglitazone include swelling in hands or feet, lightheadedness or shaking, runny nose, and sore throat.Some less common side effects with pioglitazone include headache, heart failure, and muscle and bone weakness.Do not take pioglitazone if: You have heart failure You are allergic to pioglitazoneWhile taking pioglitazone, remember it is important to tell your doctor or pharmacist if you: Have signs of an allergic reaction, such as rash, itching, swelling, or tightness of the chest Experience changes in your vision or blurred vision. Have  blood in your urine, pain when you urinate, increase in the amount of urine you make daily, or pain in the lower back Start taking new medications, vitamins, or supplements.Pioglitazone may weaken your bones; so discuss with doctor or pharmacist a way to keep them strong.",RxLearn,https://www.youtube.com/UCMyY-ZXw_CSdJ_0YSfX0SmQ,9.57K subscribers
PT3M30S,yO8jYyMSr28,PIOGLITAZONE (ACTOS) - PHARMACIST REVIEW - #252,1163,2020-04-26,"pioglitazone review, pioglitazone side effects, pioglitazone for diabetes, pioglitazone tablets, pioglitazone 15 mg, pioglitazone 30 mg, pioglitazone 45 mg, pioglitazone for POS, pioglitazone dose, pioglitazone dosage, pioglitazone dosing, pioglitazone uses, pioglitazone mechanism of action, pioglitazone, actos review, actos side effects, actos dose, actos uses, actos 15 mg, actos 30 mg, actos 45 mg, actos for diabetes, actos for POS, actos mechansim of action, actos",23,0.0,"In this episode, I discuss a medication known as pioglitazone (Actos).Support the channel on Patreon: https://www.patreon.com/DrugTalkTwitter: @talkaboutdrugsInstagram: @garrett.campbConnect on Facebook: https://www.facebook.com/talkaboutdrugsFor information purposes only!",Drug Talk,https://www.youtube.com/UCJH9P3HUyuXwcjCyqaKnWCQ,23.7K subscribers
PT1M55S,fv7hUTdQsoo,What Are the Side Effects of Actos (Pioglitazone)?,13220,2011-02-03,"Actos side effects, Actos edema, Actos heart failure, Pioglitazone side effects",0,0.0,What are the side effects of Actos? MDs answer your diabetes questions.,0,0,0
PT5M3S,KINeFbp0LSI,Actos- Pioglitazone,293,2020-06-19,"diabetes, medicine, pharmacy, pharmacist, pharmacy student, TZD, thiazolidineiones, actos, pioglitazone",2,0.0,"Actos for Type II Diabetes. This video was made by Tram Nguyen, 2021 Pharmacist Candidate. She will review: Patient consultation points, indications, dosing and adjustments, mechanism of action, side effects, and monitoring parameters.",Riverside Rx Services,https://www.youtube.com/UCjlhHlm71Tx-4nx-pXd0fHg,516 subscribers
PT1M49S,knXSucCKnmM,10819 en pioglitazone 45 mg qd,3767,2012-12-30,Pioglitazone,11,0.0,Pioglitazone 45mg QD,CuescriptLLC,https://www.youtube.com/UC70jCJ3MhxBs2D8YmkKyjZA,3.03K subscribers
PT5M43S,t8maFBs4w3k,ORAL HYPOGLYCEMIC AGENTS : PART 3 : THIAZOLIDINEDIONES | PIOGLITAZONE | ROSIGLITAZONE,1173,2021-02-15,,28,0.0,TALE 29 : OHA PART 3 : THIAZOLIDINEDIONES | PIOGLITAZONE | ROSIGLITAZONE,0,0,0
PT1M21S,45v0A3zIvTs,"Thiazolidinediones pioglitazone, rosiglitazone",119,2020-11-08,"pioglitazone, rosiglitazone, Actos",1,0.0,"Thiazolidinediones is a type of diabetes medication, some examples are pioglitazone (Actos) and rosiglitazone (Avandia). We will talk about the pros and cons of this type of medication",Help My Diabetes,https://www.youtube.com/UCDmoH1puIsHJibw6YX2JiWA,687 subscribers
PT4M31S,is9Q5ZmuhqY,Diabetes & prediabetes:: Metformin vs Pioglitazone: side effects vs benefits,4016,2017-04-08,"Preventive medicine, metformin pioglitazone side effects, metformin pioglitazone benefits most common, cochrane medical studies, pioglitazone cardiovascular inflammation metformin risk benefit, metformin for prediabetes insulin resistance metabolic syndrome, pioglitazone for prediabetes metabolic syndrome, thiazolidinediones vs metformin inlfammation, prevmedheartrisk.com, metformin health benefits, prevention, contrave, lipoprotein a, metformin weight loss, ford brewer",25,0.0,"Want to learn one of the basics of heart attack & stroke prevention... for free? Get free access to the CV inflammation course by completing this form: https://care.prevmedhealth.com/FreeOnlineCourse.Learn how to predict & prevent heart attack & stroke:  https://care.prevmedhealth.com/How-To-Predict-a-Heart-Attack.Learn how to reduce & reverse arterial plaque:  https://care.prevmedhealth.com/How-To-Reverse-Arterial-Plaque. --ABOUT DR. BREWERDr. Brewer started as an Emergency Doctor.  After seeing too many preventable heart attacks, he went to Johns Hopkins to learn Preventive Medicine.  While there, he went on the run the post-graduate training program (residency) in Preventive Medicine.  From there, he made a career of practicing and managing preventive medicine and primary care clinics.  His later role in this area was Chief Medical Officer for Premise, which has close to 1,000 primary care/prevention clinics.  He was also the Chief Medical Officer for MDLIVE, the second largest telemedicine company. More recently, he founded PrevMed, a heart attack, and stroke prevention clinic.At PrevMed, we focus on heart attack, stroke, and cognitive decline.  We serve patients who have already experienced an event as well as those who have not developed a diagnosis or event.  Dr. Brewer provides services via telemedicine or in person if you're in the Lexington, KY area.  We find a lot of undiagnosed Pre-Diabetes or Insulin Resistance.  Treating unrecognized risk factors like Pre-Diabetes allows reduction of risk and prevention of disease.If you are interested in becoming a patient, please visit our website: https://prevmedheartrisk.com/ABOUT THIS VIDEO:Metformin is the most commonly prescribed oral medication for diabetes. It has side effects, like gastrointestinal distress. Other meds like pioglitazone remain in use by informed providers. Why? Pioglitazone has demonstrated decreased heart attack and stroke events. Pioglitazone gives better outcomes, but also has more serious side effects. It's similar to the ACEI vs ARB question: drugs that decrease cardiovascular inflammation improve outcomes. But they also have more side effects. For a similar story about ACE Inhibitors and ARBS, see https://www.youtube.com/watch?v=wGI25sq3bNQFord Brewer is a physician that started as an Emergency Doctor. AFter seeing too many patients coming in dead from early heart attacks, he went to Johns Hopkins to learn Preventive Medicine. He went on the run the post-graduate training program (residency) in Preventive Medicine at Hopkins. From there, he made a career of practicing and managing preventive medicine and primary care clinics. His late role in this are was Chief Medical Officer for Premise, which has over 500 primary care/ prevention clinics. He was also the Chief Medical Officer for MDLIVE, the second largest telemedicine company. Now he's running a small start-up, Prevmed. We provide face-to-face heart attack and stroke prevention in our home location of Nashville, TN as well as several other locations. We also provide preventive medicine by telemedicine technology to over 30 states. fbrewer@prevmedheartrisk.com  info@prevmedheartrisk.com prevmedheartrisk.com",Ford Brewer MD MPH,https://www.youtube.com/UCmoEsq6a6ePXxgZeA4CVrUw,114K subscribers
