date,Diabetes,diabetes complication,diabetes cure,diabetes depression,diabetes causes,isPartial,date,diabetes diagnosis,diabetes exercise,diabetes high risk,diabetes information,diabetes causes,isPartial,date,diabetes medication,Diabetes Mellitus,diabetes self care,diabetes self management,diabetes causes,isPartial,date,diabetes supplies,diabetes surgery,diabetes symptoms,diabetes testing,diabetes causes,isPartial,date,diabetes treatment,diabetes type 1 symptoms,diabetes type 2 symptoms,diets for diabetes,diabetes causes,isPartial,date,Gestational diabetes,gestational DM,increased risk of diabetes,insulin dependent diabetes mellitus,diabetes causes,isPartial,date,Type 1 diabetes,type 1 DM,Type 2 diabetes,Type 2 DM,diabetes causes,isPartial,date,type I diabetes,type I DM,Type II diabetes,Type II DM,diabetes causes,isPartial,date,diabetes lose weight ,borderline diabetes,diabetes kit,onset diabetes,diabetes causes,isPartial,date,diabetes magazines,herbal treatment for diabetes,diabetes supplements,diabetes type,diabetes causes,isPartial,date,diabetes and depression,diabetes impotence,about diabetes,diabetes recipes,diabetes causes,isPartial,date,diabetes lifestyle,diabetes medication side effects,blood glucose,blood pressure,diabetes causes,isPartial,date,continuous glucose monitoring systems,c-peptide test,fasting glucose,fasting plasma glucose,diabetes causes,isPartial,date,fingerstick glucose test,FPG,glucometers,glucose meter,diabetes causes,isPartial,date,glucose monitor,glucose test strip,glucose tolerance test,HbA1c,diabetes causes,isPartial,date,HemoglobinA1c,high glucose,iv glucose tolerance test,lifescan,diabetes causes,isPartial,date,normal blood glucose levels,normal glucose tolerance,oral glucose challenge,Oral glucose tolerance test,diabetes causes,isPartial,date,plasma concentration,plasma glucose,post glucose tolerance test,post prandial glucose,diabetes causes,isPartial,date,Post-prandial glucose,PPG,urine glucose,Acarbose,diabetes causes,isPartial,date,ACTOS,alogliptin,alpha-glucosidase inhibitors,Apidra,diabetes causes,isPartial,date,artificial pancreas,Aspart,Avandia,bariatric surgery,diabetes causes,isPartial,date,Biguanides,bolus insulin,Canagliflozin,carbohydrate counting,diabetes causes,isPartial,date,colesevelam,Cycloset,Detemir,diabetes clinical trails,diabetes causes,isPartial,date,Diabetes medicine,DPP-4 Inhibitors,FlexPen,Glargine,diabetes causes,isPartial,date,Glucophage,Glulisine,Glumetza,glyset,diabetes causes,isPartial,date,Humalog,Humulin,Humulin N,inhaled insulin,diabetes causes,isPartial,date,injection site rotation,insulin infusion pump,insulin injection,insulin needles,diabetes causes,isPartial,date,insulin pen injector,insulin pump,insulin syringe,insulin therapy,diabetes causes,isPartial,date,intermediate acting insulin,Invokana,islet cell transplantation,Januvia,diabetes causes,isPartial,date,Lantus,Levemir,linagliptin,Lispro,diabetes causes,isPartial,date,long acting insulin,meglitinides,metformin,miglitol,diabetes causes,isPartial,date,Nateglinide,Nesina,Novolin,Novolin N,diabetes causes,isPartial,date,Novolog,NPH insulin,Onglyza,oral hypoglycemic agents,diabetes causes,isPartial,date,pancreatic transplantation,parenteral glucagon emergency,pioglitazone,Pramlintide,diabetes causes,isPartial,date,prandin,precose,rapid acting insulin,Regular insulin,diabetes causes,isPartial,date,Repaglinide,Rosiglitazone,Ryzodeg,saxagliptin,diabetes causes,isPartial,date,SGLT2 inhibitors,short acting insulin,Sitagliptin,starlix,diabetes causes,isPartial,date,SymlinPen,thiazolidinediones,Toujeo,Tradjenta,diabetes causes,isPartial,date,Tresiba,Welchol,artificial sweetener,diabetes diet,diabetes causes,isPartial,date,diabetes prevention,diabetes prevention program,diabetes target range,diabetic diet,diabetes causes,isPartial,date,glycemic index,physical activity,adult blindness,Autonomic Neuropathy,diabetes causes,isPartial,date,cellulitis,diabetes and anorexia,diabetes and female sexual dysfunction,diabetes and nausea,diabetes causes,isPartial,date,diabetes and reduced sexual desire women,diabetes and vomiting,diabetes infections,diabetes myocardial infarct,diabetes causes,isPartial,date,diabetes staph infection,diabetes urinary tract infections,diabetes UTI,diabetic coma,diabetes causes,isPartial,date,diabetic dermopathy,diabetic foot,diabetic heart disease,diabetic keto acidosis,diabetes causes,isPartial,date,diabetic mononeuropathy,diabetic nephropathy,diabetic neuropathy,diabetic peripheral vascular disease,diabetes causes,isPartial,date,diabetic polyneuropathy,diabetic retinopathy,diabetic skin spots,End stage renal disease,diabetes causes,isPartial,date,ESRD,foot ulcers,gangrene,gastroparesis,diabetes causes,isPartial,date,hypoglycemia,insulin reaction,insulin shock,neuropathy,diabetes causes,isPartial,date,nocturnal diarrhea,peripheral neuropathy,acromegaly,Cushing’s disease,diabetes causes,isPartial,date,Cystic fibrosis–related DM,diabetes quality of life,diabetes study,fulminant diabetes,diabetes causes,isPartial,date,latent autoimmune diabetes of adulthood ,Maturity-onset diabetes of the young,maturity-onset diabetes of the young ,metabolic syndrome,diabetes causes,isPartial,date,monogenic diabetes,non-insulin dependent diabetes mellitus,prediabetes,prediabetes self management,diabetes causes,isPartial,date,Acanthosis nigricans,body mass index,body weight,diabetes risk factor,diabetes causes,isPartial,date,diabetes risk factors,glycosuria,hirsutism,hyperandrogenism,diabetes causes,isPartial,date,increased urination,increased water intake,intermediate hyperglycemia,PCOS,diabetes causes,isPartial,date,polycystic ovarian syndrome,polydipsia,polyuria,weight loss,diabetes causes,isPartial
2020-01-12,93,0,1,0,1,False,2020-01-12,20,16,4,8,66,False,2020-01-12,32,75,0,2,47,False,2020-01-12,3,4,72,4,16,False,2020-01-12,51,26,38,1,66,False,2020-01-12,75,0,0,0,26,False,2020-01-12,57,0,86,1,12,False,2020-01-12,29,2,9,0,66,False,2020-01-12,9,3,7,11,66,False,2020-01-12,0,0,1,81,7,False,2020-01-12,4,1,28,22,66,False,2020-01-12,0,0,4,81,1,False,2020-01-12,1,1,73,0,64,False,2020-01-12,0,14,3,67,66,False,2020-01-12,40,2,24,29,66,False,2020-01-12,0,59,0,6,37,False,2020-01-12,18,2,0,2,66,False,2020-01-12,11,9,0,0,66,False,2020-01-12,0,66,6,1,12,False,2020-01-12,42,15,0,5,66,False,2020-01-12,1,4,1,74,23,False,2020-01-12,2,5,6,2,66,False,2020-01-12,11,1,6,0,66,False,2020-01-12,25,2,12,32,66,False,2020-01-12,14,2,3,0,66,False,2020-01-12,66,29,6,0,55,False,2020-01-12,0,2,22,14,66,False,2020-01-12,1,40,9,3,36,False,2020-01-12,2,33,0,91,49,False,2020-01-12,81,34,6,24,45,False,2020-01-12,1,0,42,0,5,False,2020-01-12,5,2,36,10,66,False,2020-01-12,90,18,9,1,66,False,2020-01-12,0,0,42,2,66,False,2020-01-12,5,2,2,22,66,False,2020-01-12,3,5,0,5,66,False,2020-01-12,17,3,15,1,66,False,2020-01-12,0,3,38,34,66,False,2020-01-12,40,10,18,74,43,False,2020-01-12,10,4,0,85,47,False,2020-01-12,38,39,0,3,18,False,2020-01-12,69,0,0,0,10,False,2020-01-12,0,4,5,0,66,False,2020-01-12,0,0,6,16,66,False,2020-01-12,1,58,2,1,66,False,2020-01-12,0,7,52,1,66,False,2020-01-12,2,34,0,24,66,False,2020-01-12,25,3,52,71,28,False,2020-01-12,30,0,0,79,8,False,2020-01-12,0,74,20,1,40,False,2020-01-12,0,0,9,0,66,False,2020-01-12,0,0,0,47,58,False,2020-01-12,0,0,69,0,35,False,2020-01-12,4,10,75,1,11,False,2020-01-12,9,3,36,3,66,False,2020-01-12,1,0,0,62,6,False,2020-01-12,0,0,0,73,1,False
2020-01-19,91,0,1,0,1,False,2020-01-19,26,21,5,10,67,False,2020-01-19,33,81,1,1,48,False,2020-01-19,4,3,73,4,17,False,2020-01-19,59,26,42,3,67,False,2020-01-19,85,0,1,1,26,False,2020-01-19,55,1,82,1,12,False,2020-01-19,30,0,10,0,67,False,2020-01-19,10,4,9,10,67,False,2020-01-19,0,0,1,82,7,False,2020-01-19,2,1,27,17,67,False,2020-01-19,0,0,4,80,1,False,2020-01-19,1,2,76,2,64,False,2020-01-19,0,11,2,60,67,False,2020-01-19,38,4,29,32,67,False,2020-01-19,0,66,0,5,37,False,2020-01-19,20,2,0,2,67,False,2020-01-19,10,9,0,2,67,False,2020-01-19,0,65,5,1,12,False,2020-01-19,40,17,0,5,67,False,2020-01-19,1,5,0,73,23,False,2020-01-19,2,6,6,2,67,False,2020-01-19,8,2,6,0,67,False,2020-01-19,28,3,11,30,67,False,2020-01-19,18,1,3,0,67,False,2020-01-19,68,27,7,1,55,False,2020-01-19,0,2,21,17,67,False,2020-01-19,0,40,7,2,37,False,2020-01-19,1,31,0,96,49,False,2020-01-19,89,38,6,22,45,False,2020-01-19,1,0,47,0,5,False,2020-01-19,5,2,32,8,67,False,2020-01-19,83,22,8,0,67,False,2020-01-19,0,0,44,2,67,False,2020-01-19,6,2,2,20,67,False,2020-01-19,9,2,0,4,67,False,2020-01-19,13,8,17,3,67,False,2020-01-19,0,2,47,34,67,False,2020-01-19,34,7,16,79,43,False,2020-01-19,10,3,1,87,48,False,2020-01-19,34,36,0,3,18,False,2020-01-19,71,0,0,0,11,False,2020-01-19,0,1,5,0,67,False,2020-01-19,0,0,9,16,67,False,2020-01-19,2,56,3,1,67,False,2020-01-19,1,4,61,1,67,False,2020-01-19,1,34,1,22,67,False,2020-01-19,25,2,44,72,28,False,2020-01-19,29,1,1,80,8,False,2020-01-19,0,77,30,0,41,False,2020-01-19,0,1,10,0,67,False,2020-01-19,0,0,0,57,58,False,2020-01-19,0,0,68,0,35,False,2020-01-19,4,11,78,1,11,False,2020-01-19,14,5,38,4,67,False,2020-01-19,1,0,0,64,6,False,2020-01-19,0,0,0,67,1,False
2020-01-26,90,0,1,0,2,False,2020-01-26,32,18,8,9,76,False,2020-01-26,31,85,0,1,54,False,2020-01-26,3,4,70,4,19,False,2020-01-26,60,26,37,3,76,False,2020-01-26,81,0,1,1,30,False,2020-01-26,54,1,78,1,14,False,2020-01-26,30,1,8,2,76,False,2020-01-26,10,4,8,13,76,False,2020-01-26,0,0,1,81,8,False,2020-01-26,6,1,37,16,76,False,2020-01-26,0,0,4,82,1,False,2020-01-26,1,1,79,0,73,False,2020-01-26,0,11,2,53,76,False,2020-01-26,41,1,29,35,76,False,2020-01-26,0,76,0,5,43,False,2020-01-26,17,3,0,0,76,False,2020-01-26,16,12,0,0,76,False,2020-01-26,0,73,6,2,14,False,2020-01-26,41,21,0,6,76,False,2020-01-26,1,6,0,73,27,False,2020-01-26,2,5,5,1,76,False,2020-01-26,10,1,9,0,76,False,2020-01-26,33,2,17,25,76,False,2020-01-26,16,0,2,1,76,False,2020-01-26,79,27,7,1,63,False,2020-01-26,0,1,20,20,76,False,2020-01-26,0,36,11,5,42,False,2020-01-26,0,29,0,100,56,False,2020-01-26,87,36,4,28,52,False,2020-01-26,1,0,51,0,5,False,2020-01-26,7,3,36,7,76,False,2020-01-26,83,22,12,1,76,False,2020-01-26,0,0,46,3,76,False,2020-01-26,5,2,2,15,76,False,2020-01-26,9,4,0,4,76,False,2020-01-26,12,3,20,2,76,False,2020-01-26,0,6,34,32,76,False,2020-01-26,43,9,13,79,49,False,2020-01-26,11,4,0,82,54,False,2020-01-26,31,49,0,3,21,False,2020-01-26,71,0,0,0,12,False,2020-01-26,0,4,5,0,76,False,2020-01-26,0,0,5,16,76,False,2020-01-26,0,66,2,1,76,False,2020-01-26,0,7,49,0,76,False,2020-01-26,2,36,0,25,76,False,2020-01-26,26,4,53,72,32,False,2020-01-26,30,0,0,76,9,False,2020-01-26,0,73,27,1,46,False,2020-01-26,0,1,11,0,76,False,2020-01-26,0,0,0,52,67,False,2020-01-26,0,0,72,0,40,False,2020-01-26,6,10,74,1,12,False,2020-01-26,14,7,37,4,76,False,2020-01-26,1,0,0,67,7,False,2020-01-26,0,0,0,61,1,False
2020-02-02,90,0,1,0,2,False,2020-02-02,34,25,5,12,84,False,2020-02-02,30,81,1,2,60,False,2020-02-02,3,3,70,3,21,False,2020-02-02,69,25,45,4,84,False,2020-02-02,75,0,1,1,33,False,2020-02-02,60,0,81,1,15,False,2020-02-02,30,0,10,1,84,False,2020-02-02,7,2,4,14,84,False,2020-02-02,0,0,1,84,9,False,2020-02-02,2,1,36,20,84,False,2020-02-02,0,0,4,81,1,False,2020-02-02,0,2,90,3,81,False,2020-02-02,0,15,3,64,84,False,2020-02-02,44,3,26,33,84,False,2020-02-02,0,67,0,5,47,False,2020-02-02,25,4,0,1,84,False,2020-02-02,20,17,0,1,84,False,2020-02-02,0,73,6,2,15,False,2020-02-02,48,16,1,7,84,False,2020-02-02,1,8,1,73,30,False,2020-02-02,4,6,7,1,84,False,2020-02-02,9,1,9,0,84,False,2020-02-02,27,2,13,34,84,False,2020-02-02,20,3,2,0,84,False,2020-02-02,75,25,8,1,69,False,2020-02-02,0,2,21,20,84,False,2020-02-02,0,35,12,3,46,False,2020-02-02,1,26,0,98,62,False,2020-02-02,85,35,5,34,57,False,2020-02-02,1,0,45,0,6,False,2020-02-02,8,2,35,9,84,False,2020-02-02,75,25,9,0,84,False,2020-02-02,0,0,55,3,84,False,2020-02-02,5,2,4,24,84,False,2020-02-02,12,4,0,4,84,False,2020-02-02,16,6,18,2,84,False,2020-02-02,0,3,38,32,84,False,2020-02-02,39,7,16,87,54,False,2020-02-02,12,4,0,83,60,False,2020-02-02,30,46,0,4,23,False,2020-02-02,71,0,0,1,13,False,2020-02-02,0,4,4,0,84,False,2020-02-02,0,0,10,18,84,False,2020-02-02,2,60,2,1,84,False,2020-02-02,0,5,58,0,84,False,2020-02-02,0,38,0,23,84,False,2020-02-02,28,2,50,69,35,False,2020-02-02,30,1,1,75,10,False,2020-02-02,0,67,23,0,51,False,2020-02-02,0,0,11,0,84,False,2020-02-02,0,0,0,51,74,False,2020-02-02,1,0,73,0,45,False,2020-02-02,4,11,79,0,14,False,2020-02-02,16,9,37,3,84,False,2020-02-02,1,0,0,64,8,False,2020-02-02,0,0,1,64,1,False
2020-02-09,94,0,1,0,2,False,2020-02-09,34,21,5,12,82,False,2020-02-09,34,96,0,1,58,False,2020-02-09,2,3,68,3,20,False,2020-02-09,59,30,41,3,82,False,2020-02-09,85,0,2,0,33,False,2020-02-09,59,1,86,2,15,False,2020-02-09,33,0,10,1,82,False,2020-02-09,10,4,9,15,82,False,2020-02-09,0,0,1,84,9,False,2020-02-09,6,0,37,17,82,False,2020-02-09,0,0,4,79,1,False,2020-02-09,1,0,76,2,79,False,2020-02-09,0,15,4,57,82,False,2020-02-09,44,2,26,34,82,False,2020-02-09,0,72,0,3,46,False,2020-02-09,20,2,0,1,82,False,2020-02-09,19,13,0,2,82,False,2020-02-09,0,70,6,1,15,False,2020-02-09,44,20,0,3,82,False,2020-02-09,1,8,1,67,29,False,2020-02-09,3,7,6,2,82,False,2020-02-09,8,1,6,0,82,False,2020-02-09,37,3,12,39,82,False,2020-02-09,22,1,5,0,82,False,2020-02-09,69,22,6,0,67,False,2020-02-09,0,2,23,18,82,False,2020-02-09,0,100,8,4,45,False,2020-02-09,1,30,0,94,60,False,2020-02-09,81,33,5,30,56,False,2020-02-09,1,0,46,0,6,False,2020-02-09,3,3,28,8,82,False,2020-02-09,86,21,11,1,82,False,2020-02-09,0,0,53,3,82,False,2020-02-09,5,2,4,23,82,False,2020-02-09,7,3,0,2,82,False,2020-02-09,12,5,17,2,82,False,2020-02-09,0,4,31,37,82,False,2020-02-09,39,8,12,79,53,False,2020-02-09,12,5,0,84,58,False,2020-02-09,36,46,0,3,22,False,2020-02-09,70,0,0,1,13,False,2020-02-09,0,3,4,0,82,False,2020-02-09,0,0,4,22,82,False,2020-02-09,1,57,3,1,82,False,2020-02-09,1,8,56,0,82,False,2020-02-09,1,37,0,20,82,False,2020-02-09,24,3,47,64,34,False,2020-02-09,33,1,1,79,10,False,2020-02-09,1,76,28,0,50,False,2020-02-09,0,1,17,0,82,False,2020-02-09,0,0,0,60,72,False,2020-02-09,0,0,71,0,43,False,2020-02-09,4,10,80,1,13,False,2020-02-09,16,6,40,3,82,False,2020-02-09,1,0,0,58,8,False,2020-02-09,0,0,0,72,1,False
2020-02-16,96,0,1,0,2,False,2020-02-16,34,23,7,10,76,False,2020-02-16,30,78,0,1,54,False,2020-02-16,4,4,73,3,19,False,2020-02-16,56,23,42,3,76,False,2020-02-16,83,0,1,1,30,False,2020-02-16,62,1,86,1,14,False,2020-02-16,31,0,9,1,76,False,2020-02-16,10,2,7,9,76,False,2020-02-16,0,0,1,84,8,False,2020-02-16,4,1,38,23,76,False,2020-02-16,0,0,4,83,1,False,2020-02-16,2,2,75,2,73,False,2020-02-16,0,15,4,57,76,False,2020-02-16,43,2,22,32,76,False,2020-02-16,0,71,0,6,43,False,2020-02-16,21,4,0,2,76,False,2020-02-16,15,17,0,0,76,False,2020-02-16,0,74,6,2,14,False,2020-02-16,44,22,0,5,76,False,2020-02-16,0,6,1,68,27,False,2020-02-16,3,6,4,1,76,False,2020-02-16,11,1,6,0,76,False,2020-02-16,31,2,16,31,76,False,2020-02-16,17,2,2,0,76,False,2020-02-16,75,29,8,1,63,False,2020-02-16,0,3,19,19,76,False,2020-02-16,1,53,8,6,42,False,2020-02-16,1,31,0,95,56,False,2020-02-16,96,35,4,32,52,False,2020-02-16,1,0,50,0,5,False,2020-02-16,5,3,35,8,76,False,2020-02-16,87,24,10,1,76,False,2020-02-16,0,0,49,2,76,False,2020-02-16,6,3,3,24,76,False,2020-02-16,9,3,1,3,76,False,2020-02-16,13,8,18,5,76,False,2020-02-16,0,6,42,37,76,False,2020-02-16,38,11,13,87,49,False,2020-02-16,15,4,0,80,54,False,2020-02-16,36,47,0,3,21,False,2020-02-16,71,0,0,0,12,False,2020-02-16,0,2,6,0,76,False,2020-02-16,1,0,5,13,76,False,2020-02-16,2,60,2,1,76,False,2020-02-16,0,11,62,0,76,False,2020-02-16,1,44,0,28,76,False,2020-02-16,25,4,49,73,32,False,2020-02-16,32,1,1,80,9,False,2020-02-16,0,75,26,1,46,False,2020-02-16,0,0,11,0,76,False,2020-02-16,0,0,0,57,67,False,2020-02-16,0,0,73,0,40,False,2020-02-16,5,14,82,0,12,False,2020-02-16,12,8,47,5,76,False,2020-02-16,1,0,0,61,7,False,2020-02-16,0,0,1,69,1,False
2020-02-23,98,0,1,0,2,False,2020-02-23,41,17,4,12,86,False,2020-02-23,33,83,1,1,61,False,2020-02-23,3,3,76,5,21,False,2020-02-23,66,28,42,3,86,False,2020-02-23,81,0,1,1,34,False,2020-02-23,62,1,89,2,15,False,2020-02-23,30,0,9,0,86,False,2020-02-23,9,4,9,18,86,False,2020-02-23,0,0,1,88,9,False,2020-02-23,5,1,44,16,86,False,2020-02-23,0,0,4,83,1,False,2020-02-23,1,2,73,3,83,False,2020-02-23,0,14,3,58,86,False,2020-02-23,43,2,26,39,86,False,2020-02-23,0,75,0,4,48,False,2020-02-23,17,4,0,3,86,False,2020-02-23,16,18,0,0,86,False,2020-02-23,0,74,7,2,15,False,2020-02-23,40,17,1,5,86,False,2020-02-23,1,8,1,64,30,False,2020-02-23,1,6,7,0,86,False,2020-02-23,10,1,5,0,86,False,2020-02-23,32,1,11,33,86,False,2020-02-23,16,2,3,0,86,False,2020-02-23,79,34,9,1,71,False,2020-02-23,0,1,21,14,86,False,2020-02-23,0,36,7,4,47,False,2020-02-23,1,24,0,81,63,False,2020-02-23,82,37,5,27,58,False,2020-02-23,1,0,45,0,6,False,2020-02-23,7,2,40,9,86,False,2020-02-23,87,26,12,1,86,False,2020-02-23,0,0,47,1,86,False,2020-02-23,3,2,4,26,86,False,2020-02-23,8,3,0,5,86,False,2020-02-23,10,6,18,2,86,False,2020-02-23,0,3,35,36,86,False,2020-02-23,37,6,18,80,55,False,2020-02-23,11,3,0,85,61,False,2020-02-23,35,48,0,3,23,False,2020-02-23,73,0,0,1,14,False,2020-02-23,0,3,6,0,86,False,2020-02-23,0,0,6,16,86,False,2020-02-23,2,54,1,0,86,False,2020-02-23,0,11,67,0,86,False,2020-02-23,2,44,1,23,86,False,2020-02-23,25,4,49,66,36,False,2020-02-23,31,1,1,80,10,False,2020-02-23,0,70,29,0,52,False,2020-02-23,0,2,15,0,86,False,2020-02-23,0,0,0,56,75,False,2020-02-23,1,0,68,0,45,False,2020-02-23,4,11,79,1,14,False,2020-02-23,12,8,41,4,86,False,2020-02-23,1,0,0,56,8,False,2020-02-23,0,0,0,66,1,False
2020-03-01,96,0,1,0,2,False,2020-03-01,28,22,8,7,77,False,2020-03-01,27,80,1,2,55,False,2020-03-01,2,4,80,5,19,False,2020-03-01,66,26,50,4,77,False,2020-03-01,75,0,1,1,31,False,2020-03-01,60,1,83,1,14,False,2020-03-01,34,1,8,0,77,False,2020-03-01,11,5,6,11,77,False,2020-03-01,0,0,1,83,8,False,2020-03-01,4,1,41,17,77,False,2020-03-01,0,0,4,77,1,False,2020-03-01,0,3,70,1,74,False,2020-03-01,0,14,2,57,77,False,2020-03-01,45,2,29,35,77,False,2020-03-01,0,71,0,4,43,False,2020-03-01,18,4,0,3,77,False,2020-03-01,17,8,0,1,77,False,2020-03-01,0,66,7,2,14,False,2020-03-01,49,20,1,3,77,False,2020-03-01,1,8,1,64,27,False,2020-03-01,6,6,8,1,77,False,2020-03-01,11,2,9,0,77,False,2020-03-01,27,2,8,30,77,False,2020-03-01,22,2,2,0,77,False,2020-03-01,63,29,8,2,64,False,2020-03-01,0,2,25,22,77,False,2020-03-01,0,34,10,3,43,False,2020-03-01,2,27,0,85,57,False,2020-03-01,81,30,4,23,53,False,2020-03-01,1,0,45,0,5,False,2020-03-01,5,3,32,10,77,False,2020-03-01,77,30,9,1,77,False,2020-03-01,0,0,55,1,77,False,2020-03-01,5,3,5,25,77,False,2020-03-01,7,2,0,2,77,False,2020-03-01,9,9,22,1,77,False,2020-03-01,0,9,38,27,77,False,2020-03-01,37,10,14,78,50,False,2020-03-01,13,3,0,91,55,False,2020-03-01,27,46,0,3,21,False,2020-03-01,76,0,0,0,12,False,2020-03-01,0,2,3,0,77,False,2020-03-01,1,0,5,18,77,False,2020-03-01,1,55,2,0,77,False,2020-03-01,0,7,56,1,77,False,2020-03-01,5,41,0,19,77,False,2020-03-01,24,3,46,65,33,False,2020-03-01,29,1,0,72,9,False,2020-03-01,0,71,28,0,47,False,2020-03-01,0,0,11,0,77,False,2020-03-01,0,0,0,54,68,False,2020-03-01,1,0,64,0,41,False,2020-03-01,4,10,76,1,13,False,2020-03-01,12,8,39,4,77,False,2020-03-01,1,0,0,56,7,False,2020-03-01,0,0,0,60,1,False
2020-03-08,95,0,1,0,1,False,2020-03-08,26,15,15,7,66,False,2020-03-08,26,80,0,1,47,False,2020-03-08,3,4,79,4,17,False,2020-03-08,55,21,46,1,66,False,2020-03-08,66,0,1,0,26,False,2020-03-08,63,1,90,2,12,False,2020-03-08,25,1,10,1,66,False,2020-03-08,10,5,7,12,66,False,2020-03-08,0,0,1,90,7,False,2020-03-08,4,0,36,14,66,False,2020-03-08,0,0,3,69,1,False,2020-03-08,0,1,59,0,64,False,2020-03-08,0,12,2,51,66,False,2020-03-08,41,2,24,29,66,False,2020-03-08,0,58,0,5,37,False,2020-03-08,17,3,0,2,66,False,2020-03-08,12,8,0,0,66,False,2020-03-08,0,63,6,2,12,False,2020-03-08,42,21,0,4,66,False,2020-03-08,1,7,1,61,23,False,2020-03-08,3,4,5,1,66,False,2020-03-08,9,0,7,0,66,False,2020-03-08,23,4,15,24,66,False,2020-03-08,19,2,2,0,66,False,2020-03-08,73,25,4,2,55,False,2020-03-08,0,1,23,20,66,False,2020-03-08,0,32,11,5,37,False,2020-03-08,1,27,0,79,49,False,2020-03-08,92,32,4,26,45,False,2020-03-08,1,0,43,0,5,False,2020-03-08,4,1,42,12,66,False,2020-03-08,91,21,10,1,66,False,2020-03-08,0,0,46,1,66,False,2020-03-08,4,1,7,24,66,False,2020-03-08,4,2,0,2,66,False,2020-03-08,9,5,16,2,66,False,2020-03-08,0,6,27,26,66,False,2020-03-08,36,8,16,68,43,False,2020-03-08,12,3,0,70,47,False,2020-03-08,23,44,0,3,18,False,2020-03-08,65,0,0,1,11,False,2020-03-08,0,1,5,0,66,False,2020-03-08,0,1,10,14,66,False,2020-03-08,3,59,2,0,66,False,2020-03-08,0,5,51,0,66,False,2020-03-08,1,32,0,19,66,False,2020-03-08,22,3,41,64,28,False,2020-03-08,27,0,1,64,8,False,2020-03-08,1,61,24,2,40,False,2020-03-08,0,1,9,0,66,False,2020-03-08,0,0,0,51,58,False,2020-03-08,0,0,61,0,35,False,2020-03-08,4,9,70,1,11,False,2020-03-08,13,8,32,1,66,False,2020-03-08,1,0,0,48,6,False,2020-03-08,0,0,0,51,1,False
2020-03-15,82,0,0,0,1,False,2020-03-15,20,15,22,9,62,False,2020-03-15,25,68,1,1,44,False,2020-03-15,4,3,63,5,15,False,2020-03-15,48,16,29,1,62,False,2020-03-15,66,0,1,0,25,False,2020-03-15,49,1,72,2,11,False,2020-03-15,33,0,9,1,62,False,2020-03-15,5,3,8,11,62,False,2020-03-15,0,0,1,76,7,False,2020-03-15,3,0,31,10,62,False,2020-03-15,0,0,3,61,1,False,2020-03-15,0,1,44,0,60,False,2020-03-15,0,10,1,50,62,False,2020-03-15,32,3,23,21,62,False,2020-03-15,0,45,0,3,35,False,2020-03-15,10,3,0,2,62,False,2020-03-15,11,3,0,0,62,False,2020-03-15,0,58,4,1,11,False,2020-03-15,33,13,0,4,62,False,2020-03-15,0,6,0,38,22,False,2020-03-15,2,3,6,1,62,False,2020-03-15,8,0,6,0,62,False,2020-03-15,25,3,10,24,62,False,2020-03-15,12,1,2,0,62,False,2020-03-15,60,24,4,2,51,False,2020-03-15,0,1,16,15,62,False,2020-03-15,0,21,7,3,34,False,2020-03-15,1,20,0,74,46,False,2020-03-15,79,28,2,21,42,False,2020-03-15,1,0,36,0,4,False,2020-03-15,4,2,31,11,62,False,2020-03-15,69,15,8,1,62,False,2020-03-15,0,0,42,1,62,False,2020-03-15,3,1,4,16,62,False,2020-03-15,10,2,0,2,62,False,2020-03-15,10,5,16,3,62,False,2020-03-15,0,12,32,20,62,False,2020-03-15,27,4,8,57,40,False,2020-03-15,6,1,0,49,44,False,2020-03-15,17,42,0,3,17,False,2020-03-15,58,0,0,1,10,False,2020-03-15,0,1,5,0,62,False,2020-03-15,0,0,5,13,62,False,2020-03-15,1,43,1,0,62,False,2020-03-15,0,6,35,0,62,False,2020-03-15,1,28,0,14,62,False,2020-03-15,24,3,38,47,26,False,2020-03-15,23,0,0,49,7,False,2020-03-15,0,46,19,1,38,False,2020-03-15,0,0,9,0,62,False,2020-03-15,0,0,0,38,54,False,2020-03-15,0,0,50,0,33,False,2020-03-15,4,7,73,1,10,False,2020-03-15,11,7,24,1,62,False,2020-03-15,1,0,0,36,6,False,2020-03-15,0,0,0,36,1,False
